dataset,pair_batch_mode,pair_seed,pair_split,score_a,trials_a,score_b,trials_b,delta_a_minus_b,pct_improvement_a_over_b,pct_improvement_a_over_b_baseline_ref,reference_score,pct_improvement_a_over_b_reference
circles,full_batch,6545,all,0.153415098786354,5,0.1580957770347594,5,-0.004680678248405401,2.960659883645275,2.960659883645275,0.153415098786354,3.0509892999017763
circles,full_batch,13693,all,0.1537754833698272,5,0.159087911248207,5,-0.005312427878379822,3.3393033051338747,3.3393033051338747,0.1537754833698272,3.4546650493066773
circles,full_batch,15882,all,0.1537801101803779,5,0.1591812670230865,5,-0.005401156842708588,3.3930857215285535,3.3930857215285535,0.1537801101803779,3.512259704049664
circles,full_batch,30080,all,0.1534376367926597,5,0.1587618365883827,5,-0.005324199795722989,3.3535765963245248,3.3535765963245248,0.1534376367926597,3.4699438201838193
circles,full_batch,31569,all,0.1532200276851653,5,0.1591219827532767,5,-0.005901955068111392,3.709075871221732,3.709075871221732,0.1532200276851653,3.851947527537757
circles,minibatch,6545,all,0.1533200293779373,5,0.1585728600621223,5,-0.005252830684185,3.3125660230427565,3.3125660230427565,0.1533200293779373,3.4260564033917937
circles,minibatch,13693,all,0.1531988605856895,5,0.1582697927951812,5,-0.005070932209491702,3.2039798118988223,3.2039798118988223,0.1531988605856895,3.310032587778518
circles,minibatch,15882,all,0.153711475431919,5,0.1585777774453163,5,-0.0048663020133973,3.06871624246051,3.06871624246051,0.153711475431919,3.16586774001311
circles,minibatch,30080,all,0.1531884372234344,5,0.1586585566401481,5,-0.005470119416713715,3.447730480191143,3.447730480191143,0.1531884372234344,3.570843541366782
circles,minibatch,31569,all,0.1531701013445853,5,0.1592350751161575,5,-0.006064973771572196,3.8088177288502356,3.8088177288502356,0.1531701013445853,3.9596329298809323
digits,full_batch,6545,all,4.00213634967804,5,4.890899419784546,5,-0.8887630701065055,18.171771566417885,18.171771566417885,4.00213634967804,22.207216157890368
